ORDER_ID,CUSTOMER_NAME,PRODUCT_NAME,PRODUCT_CATEGORY,ORDER_CITY,ORDER_STATE,ORDER_COUNTRY,SALES_CHANNEL,PAYMENT_METHOD,FEEDBACK,SALE_AMOUNT,DISCOUNT,ORDER_DATE,SHIPPING_DATE
ORD-2376,Divya Deshpande,Puma Sneakers,Fashion,Richmond,NM,USA,Retail,Credit Card,##Excellent##,2135.57,10.7,2025-04-24,2025-04-27
ORD-2377,Kiran Sethi  ,Canon Camera,Electronics,Portland,KS,USA,Wholesale,Wallet,Very Satisfied,1722.5,17.54,2026-04-23,2026-04-27
ORD-2378,Rohan Venkat,Canon Camera,Electronics,Portland,MS,USA,Marketplace,Net Banking,Satisfied,862.04,7.1,2024-01-02,2024-01-05
ORD-2379,Pooja Kamath,iPad Air,Electronics,Springfield,MN,USA,Retail,Credit Card,Satisfied,303.85,13.53,2025-02-27,2025-03-03
ORD-2380,Fatima Mishra,Cricket Bat,Sports & Fitness  ,Springfield,HI,USA,Wholesale,Credit Card,**Good**,176.8,17.08,2024-01-10,2024-01-11
ORD-2381,Meera Jain,Atomic Habits,Books,Richmond,HI,USA,Marketplace,Wallet,Satisfied,1818.06,7.68,2025-06-27,2025-07-04
ORD-2382,Shubham Menon,Pigeon Mixer,Home & Kitchen,Richmond,OR,USA,Wholesale,Debit Card,##Excellent##,2199.32,3.53,2025-10-24,2025-10-28
ORD-2383,Tushar Bhatt,Bose Headphones,Electronics,Memphis,MO,USA,Retail,Debit Card,--Average--,1656.23,14.7,2025-02-06,2025-02-13
ORD-2384,   Amit Sethi,LOreal Shampoo,Health & Personal Care,Columbus,OH,USA,Wholesale,COD,****Very Satisfied****,779.11,0.89,2026-05-02,2026-05-08
ORD-2385,Ashwin Banerjee,HP Laptop,Electronics,Portland,MS,USA,Online,Debit Card,Satisfied,659.82,14.1,2024-02-08,2024-02-09
ORD-2386,Aarti Patel,iPad Air,Electronics,San Antonio,TX,USA,Wholesale,Credit Card,Satisfied,475.16,13.03,2025-05-21,2025-05-23
ORD-2387,Swati Jain,Badminton Racket,Sports & Fitness,Portland,NM,USA,Online,Debit Card,**Good**,1301.13,9.44,2024-11-19,2024-11-24
ORD-2388,Geeta Banerjee  ,Sony TV,Electronics,Richmond,KS,USA,Retail,Wallet,Dissatisfied,278.22,11.01,2026-03-23,2026-03-25
ORD-2389,Pooja Reddy,Levi Jeans,Fashion,Memphis,OK,USA,Online,COD,##Excellent##,95.53,15.15,2026-01-27,2026-01-28
ORD-2390,Swati Bose,Badminton Racket,Sports & Fitness,Springfield,IA,USA,Wholesale,Debit Card,***Outstanding***,1043.83,15.65,2025-03-19,2025-03-25
ORD-2391,   Priya Menon,iPad Air,Electronics,Springfield,NV,USA,Wholesale,COD,Neutral,695.3,3.65,2024-05-24,2024-05-25
ORD-2392,Sneha Venkat,HP Laptop,Electronics,Los Angeles,CA,USA,Retail,UPI,Neutral,1291.54,9.81,2026-03-13,2026-03-16
ORD-2393,Manish Menon,Atomic Habits,Books  ,Portland,NE,USA,Wholesale,Debit Card,Neutral,2132.99,2.75,2024-01-09,2024-01-11
ORD-2394,Rajesh Bhat,Prestige Cooker,Home & Kitchen,Memphis,NE,USA,Online,COD,Dissatisfied,718.18,19.32,2024-12-11,2024-12-15
ORD-2395,Lakshmi Bose  ,Samsung Galaxy S21,Electronics,Tacoma,WA,USA,Wholesale,UPI,--Average--,1022.58,13.94,2026-06-03,2026-06-07
ORD-2396,Rohan Verma,Titan Raga,Fashion,Miami,FL,USA,Wholesale,UPI,Dissatisfied,796.26,4.53,2025-06-16,2025-06-20
ORD-2397,   Rohini Sharma,Yoga Mat,Sports & Fitness,Richmond,CT,USA,Wholesale,COD,Very Satisfied,917.34,17.77,2024-03-23,2024-03-29
ORD-2398,   Pranav Mukherjee  ,Clean Code,Books  ,Portland,CT,USA,Retail,Net Banking,--Average--,710.44,3.21,2024-05-08,2024-05-13
ORD-2399,Monali Sethi,Allen Solly Shirt,Fashion,Springfield,NC,USA,Retail,Credit Card,****Very Satisfied****,2468.96,0.37,2024-11-20,2024-11-23
ORD-2400,Suresh Bose,iPad Air,Electronics,San Antonio,TX,USA,Marketplace,Debit Card,Neutral,1165.86,15.17,2025-05-11,2025-05-12
ORD-2401,Preeti Rao,Dumbbells Set,Sports & Fitness,Los Angeles,CA,USA,Retail,UPI,****Very Satisfied****,1838.6,17.75,2026-02-20,2026-02-27
ORD-2402,Pranav Mehta,Puma Sneakers,Fashion,Memphis,IN,USA,Retail,Wallet,****Very Satisfied****,932.71,18.77,2024-06-21,2024-06-23
ORD-2403,Harsh Pillai,Godrej Fridge,Home & Kitchen,Portland,HI,USA,Retail,Credit Card,##Excellent##,323.88,17.54,2024-10-04,2024-10-09
ORD-2404,Naveen Kumar,Fastrack Watch,Fashion,Portland,IA,USA,Retail,Credit Card,Neutral,1442.96,5.67,2024-05-23,2024-05-28
ORD-2405,Priya Bose  ,Dell Monitor,Electronics,Springfield,OK,USA,Wholesale,COD,##Excellent##,735.97,1.44,2025-06-29,2025-07-02
ORD-2406,Monali Rao,Bose Headphones,Electronics,Portland,WI,USA,Wholesale,Credit Card,***Outstanding***,45.17,12.19,2024-03-30,2024-04-05
ORD-2407,   Kavya Verma,Dettol Sanitizer,Health & Personal Care,Cleveland,OH,USA,Wholesale,UPI,Dissatisfied,2175.39,16.21,2025-11-09,2025-11-11
ORD-2408,Varun Yadav,MacBook Pro,Electronics,Harrisburg,PA,USA,Wholesale,Credit Card,Neutral,99.74,5.82,2024-06-24,2024-06-26
ORD-2409,Komal Saxena,Himalaya Face Wash,Health & Personal Care,Jacksonville,FL,USA,Retail,Wallet,Very Satisfied,2114.2,19.01,2025-02-24,2025-03-01
ORD-2410,Disha Bajaj,Bose Headphones,Electronics,Portland,TN,USA,Retail,Net Banking,##Excellent##,1578.58,16.22,2026-03-17,2026-03-21
ORD-2411,Manish Das,OnePlus 12,Electronics,Richmond,MO,USA,Retail,UPI,****Very Satisfied****,744.79,9.0,2025-08-05,2025-08-07
ORD-2412,Nikhil Arora,Nivea Cream,Health & Personal Care,Los Angeles,CA,USA,Marketplace,Wallet,**Good**,43.49,4.8,2024-12-22,2024-12-26
ORD-2413,Isha Venkat,Dumbbells Set,Sports & Fitness,Richmond,NJ,USA,Online,COD,Dissatisfied,1930.35,9.17,2025-12-14,2025-12-15
ORD-2414,Aditya Ghosh  ,LOreal Shampoo,Health & Personal Care,Memphis,KS,USA,Wholesale,Wallet,Dissatisfied,2057.76,12.6,2024-06-24,2024-06-29
ORD-2415,Deepak Dubey,Cricket Bat,Sports & Fitness,Pittsburgh,PA,USA,Retail,UPI,**Good**,24.94,18.76,2025-09-26,2025-10-02
ORD-2416,Sneha Mishra  ,Canon Camera,Electronics,Memphis,NJ,USA,Online,Credit Card,**Good**,2321.18,6.01,2026-02-12,2026-02-16
ORD-2417,Naveen Chopra,Havells Fan,Home & Kitchen,Springfield,AR,USA,Online,Wallet,Very Satisfied,1034.53,6.98,2025-09-20,2025-09-27
ORD-2418,   Megha Ghosh,Lenovo ThinkPad,Electronics,New York,NY,USA,Retail,Credit Card,Dissatisfied,834.75,10.2,2024-12-08,2024-12-14
ORD-2419,Ravi Khanna,Canon Camera,Electronics,Springfield,IA,USA,Wholesale,Debit Card,Very Satisfied,704.77,10.03,2025-07-03,2025-07-07
ORD-2420,Priya Mukherjee,Philips Air Fryer,Home & Kitchen,Springfield,IN,USA,Marketplace,Wallet,--Average--,242.63,7.46,2024-06-05,2024-06-12
ORD-2421,Fatima Goyal  ,Havells Fan,Home & Kitchen,Portland,NJ,USA,Wholesale,COD,Very Satisfied,968.1,9.68,2024-12-25,2025-01-01
ORD-2422,Ravi Patel,Nike Air Max,Fashion,Springfield,NC,USA,Online,Credit Card,Dissatisfied,2385.75,3.47,2025-07-22,2025-07-28
ORD-2423,Aman Menon,Titan Raga,Fashion,Memphis,MN,USA,Online,Wallet,Satisfied,1150.25,15.02,2026-01-06,2026-01-08
ORD-2424,Vikram Das,JBL Speaker,Electronics,Springfield,MS,USA,Wholesale,Wallet,**Good**,2432.67,0.31,2025-11-22,2025-11-23
ORD-2425,   Ankita Chandra  ,Fastrack Watch,Fashion  ,Memphis,HI,USA,Wholesale,COD,****Very Satisfied****,1512.26,15.03,2025-11-05,2025-11-11
ORD-2426,Sunita Naik  ,Bose Headphones,Electronics,Portland,OR,USA,Wholesale,COD,Neutral,1312.38,19.84,2024-01-02,2024-01-04
ORD-2427,   Vikas Malhotra,Levi Jeans,Fashion  ,Buffalo,NY,USA,Marketplace,Wallet,--Average--,2239.47,16.5,2024-09-24,2024-09-27
ORD-2428,Amit Hegde,Atomic Habits,Books  ,Richmond,MI,USA,Marketplace,Credit Card,***Outstanding***,667.66,8.36,2026-06-03,2026-06-05
ORD-2429,Aditya Sethi,Zara Jacket,Fashion  ,Memphis,OK,USA,Marketplace,Credit Card,Satisfied,1904.79,10.75,2025-07-17,2025-07-21
ORD-2430,Geeta Sethi,Apple Watch,Electronics,Orlando,FL,USA,Online,COD,##Excellent##,1699.87,19.84,2025-11-28,2025-12-02
ORD-2431,   Saurabh Goyal,Adidas Ultraboost,Fashion,Portland,IA,USA,Online,Debit Card,##Excellent##,1171.73,17.2,2026-03-09,2026-03-10
ORD-2432,Kiran Kumar,Apple Watch,Electronics,Portland,NV,USA,Retail,COD,***Outstanding***,1656.05,8.0,2025-08-14,2025-08-21
ORD-2433,Vikram Chopra,Badminton Racket,Sports & Fitness,Richmond,CT,USA,Online,UPI,--Average--,1635.22,16.4,2025-09-24,2025-10-01
ORD-2434,Aarti Bhat,Instant Pot,Home & Kitchen,Richmond,MS,USA,Wholesale,Wallet,--Average--,1978.74,7.32,2026-02-08,2026-02-13
ORD-2435,Anjali Sethi  ,Lenovo ThinkPad,Electronics,Richmond,WI,USA,Online,Credit Card,***Outstanding***,179.47,15.47,2026-03-09,2026-03-14
ORD-2436,Aman Jain,Yoga Mat,Sports & Fitness,New York,NY,USA,Wholesale,Credit Card,Neutral,1264.1,9.16,2026-05-25,2026-05-30
ORD-2437,Isha Jain,Godrej Fridge,Home & Kitchen,Austin,TX,USA,Marketplace,COD,****Very Satisfied****,1854.79,8.02,2025-08-06,2025-08-09
ORD-2438,   Saurabh Sen,Himalaya Face Wash,Health & Personal Care,Richmond,OR,USA,Marketplace,Debit Card,Very Satisfied,236.38,4.17,2025-05-24,2025-05-29
ORD-2439,Dhruv Goyal  ,Whey Protein,Sports & Fitness  ,Memphis,OR,USA,Retail,Net Banking,Very Satisfied,108.71,8.98,2025-11-11,2025-11-18
ORD-2440,Yash Nair,OnePlus 12,Electronics,Portland,MS,USA,Online,UPI,##Excellent##,99.08,5.69,2024-12-14,2024-12-21
ORD-2441,Tarun Tiwari,Apple Watch,Electronics,Springfield,AZ,USA,Retail,Credit Card,***Outstanding***,2200.6,18.58,2024-04-26,2024-04-27
ORD-2442,Vikram Agarwal  ,Logitech MX Master 3,Electronics,Springfield,OR,USA,Marketplace,UPI,Neutral,2371.15,19.36,2026-06-18,2026-06-20
ORD-2443,Jyoti Naik,Dettol Sanitizer,Health & Personal Care,Portland,OR,USA,Online,Wallet,****Very Satisfied****,2319.54,12.38,2025-09-03,2025-09-07
ORD-2444,Kavya Yadav,Dettol Sanitizer,Health & Personal Care  ,Philadelphia,PA,USA,Wholesale,Debit Card,***Outstanding***,1449.51,4.36,2025-08-22,2025-08-26
ORD-2445,Rajesh Arora,Adidas Ultraboost,Fashion,Dallas,TX,USA,Marketplace,UPI,Neutral,873.65,17.27,2024-01-15,2024-01-20
ORD-2446,Nikhil Shetty,iPhone 13,Electronics,Colorado Springs,CO,USA,Marketplace,Wallet,***Outstanding***,1124.46,16.21,2025-03-04,2025-03-08
ORD-2447,Pranav Nair  ,Logitech MX Master 3,Electronics,Columbus,OH,USA,Online,Net Banking,****Very Satisfied****,1572.63,15.43,2024-02-20,2024-02-27
ORD-2448,   Ravi Shetty,iPhone 13,Electronics,Portland,IN,USA,Online,Debit Card,**Good**,1152.76,9.65,2025-05-03,2025-05-06
ORD-2449,Ananya Sharma,LOreal Shampoo,Health & Personal Care,Richmond,OK,USA,Marketplace,Debit Card,**Good**,930.62,8.41,2025-11-02,2025-11-09
ORD-2450,Anand Hegde,Dettol Sanitizer,Health & Personal Care,Portland,MS,USA,Retail,Debit Card,****Very Satisfied****,2339.01,15.63,2024-04-29,2024-04-30
ORD-2451,   Sakshi Jain,The Alchemist,Books,Portland,AZ,USA,Marketplace,Wallet,--Average--,2305.19,6.59,2025-03-06,2025-03-10
ORD-2452,   Harsh Jain,Adidas Ultraboost,Fashion  ,Denver,CO,USA,Retail,UPI,Satisfied,173.04,14.0,2024-08-02,2024-08-07
ORD-2453,Varun Srivastava,Clean Code,Books,Memphis,MA,USA,Wholesale,UPI,Neutral,433.4,6.11,2026-04-25,2026-04-26
ORD-2454,   Preeti Malhotra,Canon Camera,Electronics,Spokane,WA,USA,Wholesale,UPI,--Average--,926.33,6.2,2025-11-01,2025-11-03
ORD-2455,Shubham Bajaj,Fastrack Watch,Fashion,Richmond,CT,USA,Marketplace,Wallet,****Very Satisfied****,2403.58,9.77,2024-07-08,2024-07-14
ORD-2456,Tanvi Das,OnePlus 12,Electronics,Springfield,MA,USA,Marketplace,UPI,**Good**,1269.35,15.55,2024-11-06,2024-11-08
ORD-2457,Pallavi Chatterjee,Whey Protein,Sports & Fitness,Richmond,MS,USA,Online,COD,****Very Satisfied****,2491.33,14.41,2025-10-03,2025-10-08
ORD-2458,Kunal Pillai,Adidas Ultraboost,Fashion,Memphis,KS,USA,Online,UPI,***Outstanding***,2259.05,19.98,2026-02-06,2026-02-09
ORD-2459,Nisha Bose,Apple Watch,Electronics  ,Memphis,MA,USA,Online,Net Banking,--Average--,86.49,1.59,2025-12-01,2025-12-03
ORD-2460,Neha Bajaj,Whey Protein,Sports & Fitness  ,Portland,AR,USA,Online,Debit Card,Dissatisfied,407.65,17.67,2024-12-16,2024-12-20
ORD-2461,Vikram Naik,Nike Air Max,Fashion,Springfield,AR,USA,Wholesale,Net Banking,Very Satisfied,483.32,7.29,2025-05-09,2025-05-12
ORD-2462,Arjun Kapoor,Badminton Racket,Sports & Fitness,Richmond,MO,USA,Retail,Credit Card,***Outstanding***,2170.65,1.84,2026-01-20,2026-01-22
ORD-2463,Meenakshi Bose,Badminton Racket,Sports & Fitness,Memphis,OK,USA,Wholesale,UPI,--Average--,465.1,8.16,2024-07-26,2024-07-31
ORD-2464,Harsh Agarwal,OnePlus 12,Electronics,Richmond,OR,USA,Marketplace,Debit Card,***Outstanding***,551.69,7.43,2024-12-03,2024-12-07
ORD-2465,Rajesh Roy  ,iPhone 13,Electronics,Portland,MS,USA,Wholesale,Wallet,Satisfied,143.14,3.3,2024-11-05,2024-11-10
ORD-2466,Divya Goyal,Dell Monitor,Electronics,Augusta,GA,USA,Retail,Net Banking,Very Satisfied,537.89,4.31,2025-08-05,2025-08-06
ORD-2467,Fatima Sharma,The Lean Startup,Books,Springfield,NM,USA,Retail,COD,Very Satisfied,644.69,14.86,2026-05-07,2026-05-14
ORD-2468,Nikhil Malhotra,Atomic Habits,Books,Springfield,IN,USA,Wholesale,Net Banking,Very Satisfied,1577.96,18.96,2024-10-14,2024-10-20
ORD-2469,Swati Bajaj,Logitech MX Master 3,Electronics,Cleveland,OH,USA,Retail,Wallet,***Outstanding***,23.36,17.05,2024-11-23,2024-11-28
ORD-2470,   Meenakshi Khanna,Prestige Cooker,Home & Kitchen  ,Richmond,NJ,USA,Retail,COD,****Very Satisfied****,1105.13,5.79,2026-04-05,2026-04-06
ORD-2471,   Fatima Kulkarni,Titan Raga,Fashion,Springfield,UT,USA,Online,Credit Card,Satisfied,2305.09,7.09,2025-10-09,2025-10-13
ORD-2472,Rahul Bhat,Godrej Fridge,Home & Kitchen,Naperville,IL,USA,Wholesale,UPI,Very Satisfied,1395.56,5.04,2024-09-23,2024-09-25
ORD-2473,Vikas Joshi,Godrej Fridge,Home & Kitchen,Memphis,OR,USA,Retail,COD,Very Satisfied,561.66,5.98,2025-03-14,2025-03-20
ORD-2474,Tanvi Sethi,Godrej Fridge,Home & Kitchen  ,Memphis,MO,USA,Online,COD,Neutral,1179.81,19.95,2025-11-24,2025-12-01
ORD-2475,Mohit Shetty,Himalaya Face Wash,Health & Personal Care,Springfield,IL,USA,Marketplace,COD,##Excellent##,1924.49,14.28,2026-01-25,2026-01-29
ORD-2476,Nikhil Malhotra,Nike Air Max,Fashion,Savannah,GA,USA,Online,UPI,Satisfied,1331.21,4.2,2025-11-06,2025-11-13
ORD-2477,Ritika Roy,Logitech MX Master 3,Electronics  ,Colorado Springs,CO,USA,Marketplace,COD,Neutral,887.3,18.94,2025-05-10,2025-05-13
ORD-2478,Manya Singh,Samsung Galaxy S21,Electronics  ,Richmond,CT,USA,Wholesale,UPI,****Very Satisfied****,993.91,17.07,2024-02-11,2024-02-12
ORD-2479,Mohit Iyer,Prestige Cooker,Home & Kitchen,Memphis,UT,USA,Wholesale,COD,Satisfied,928.9,4.7,2026-02-03,2026-02-10
ORD-2480,Isha Bajaj  ,Levi Jeans,Fashion,Memphis,OK,USA,Retail,Wallet,Dissatisfied,1589.31,6.03,2026-03-08,2026-03-11
ORD-2481,Abhishek Bajaj,Instant Pot,Home & Kitchen,Savannah,GA,USA,Marketplace,Debit Card,***Outstanding***,1876.92,13.89,2025-04-09,2025-04-11
ORD-2482,   Ankita Pillai  ,Levi Jeans,Fashion,Richmond,TN,USA,Online,Credit Card,Neutral,415.37,10.37,2024-03-18,2024-03-20
ORD-2483,Tanu Mishra  ,Yoga Mat,Sports & Fitness,Richmond,IN,USA,Marketplace,Debit Card,##Excellent##,1564.03,0.51,2025-12-19,2025-12-23
ORD-2484,Preeti Verma,Logitech MX Master 3,Electronics,Richmond,NV,USA,Marketplace,UPI,****Very Satisfied****,2267.98,14.65,2026-01-15,2026-01-17
ORD-2485,Reema Iyer,Samsung Galaxy S21,Electronics,Springfield,MN,USA,Online,COD,--Average--,1927.18,14.2,2025-06-03,2025-06-04
ORD-2486,Anand Mishra,iPad Air,Electronics,Portland,NM,USA,Marketplace,Net Banking,***Outstanding***,1806.26,13.65,2025-02-20,2025-02-26
ORD-2487,Suresh Nair,Himalaya Face Wash,Health & Personal Care  ,Portland,WI,USA,Marketplace,Wallet,Satisfied,1726.04,16.25,2025-04-20,2025-04-23
ORD-2488,Disha Arora,Clean Code,Books,Richmond,MN,USA,Wholesale,COD,Neutral,182.92,15.19,2025-10-30,2025-11-03
ORD-2489,Mohit Agarwal,MacBook Pro,Electronics,Richmond,HI,USA,Marketplace,Net Banking,***Outstanding***,2402.55,11.71,2024-01-21,2024-01-25
ORD-2490,Kriti Naik,Clean Code,Books,Portland,NV,USA,Marketplace,Credit Card,***Outstanding***,1050.15,15.56,2024-02-05,2024-02-11
ORD-2491,Isha Tiwari,Bose Headphones,Electronics,Springfield,NV,USA,Online,UPI,****Very Satisfied****,1703.95,8.81,2025-11-05,2025-11-09
ORD-2492,Kunal Malhotra,Fastrack Watch,Fashion  ,Los Angeles,CA,USA,Retail,Debit Card,Neutral,2071.98,19.78,2024-08-05,2024-08-06
ORD-2493,Akash Nair,Sony TV,Electronics,Richmond,IN,USA,Retail,Net Banking,**Good**,1598.84,18.32,2025-01-22,2025-01-25
ORD-2494,Manish Ghosh,LOreal Shampoo,Health & Personal Care,Buffalo,NY,USA,Retail,UPI,Dissatisfied,580.1,13.55,2024-03-11,2024-03-14
ORD-2495,Ritika Pillai,iPad Air,Electronics,Richmond,TN,USA,Marketplace,Debit Card,Very Satisfied,572.08,13.31,2025-12-25,2025-12-28
ORD-2496,Saurabh Iyer,Puma Sneakers,Fashion,Richmond,AR,USA,Marketplace,COD,##Excellent##,1144.0,11.48,2024-02-19,2024-02-24
ORD-2497,Anand Shetty,Sony TV,Electronics,Memphis,IN,USA,Retail,Net Banking,##Excellent##,2342.39,1.17,2025-09-18,2025-09-25
ORD-2498,Arjun Banerjee,Realme Buds,Electronics  ,Richmond,KS,USA,Online,COD,***Outstanding***,1708.99,9.78,2025-12-30,2026-01-02
ORD-2499,Vikram Pandey,HP Laptop,Electronics,Richmond,KS,USA,Marketplace,Debit Card,****Very Satisfied****,2327.54,9.64,2025-02-22,2025-02-25
ORD-2500,Anjali Arora,The Lean Startup,Books,Dallas,TX,USA,Retail,UPI,Dissatisfied,1988.51,16.92,2025-04-07,2025-04-09
ORD-2501,Sweta Shetty,Zara Jacket,Fashion,Springfield,WI,USA,Online,Wallet,**Good**,2253.1,5.13,2025-04-02,2025-04-09
ORD-2502,Vikas Pillai,Cricket Bat,Sports & Fitness,Springfield,MI,USA,Wholesale,UPI,**Good**,2357.41,13.32,2025-06-24,2025-06-25
ORD-2503,Priya Joshi,Prestige Cooker,Home & Kitchen,Portland,NJ,USA,Marketplace,Wallet,Neutral,2193.43,6.24,2026-05-31,2026-06-07
ORD-2504,Sakshi Roy,Yoga Mat,Sports & Fitness,Savannah,GA,USA,Online,Credit Card,***Outstanding***,673.34,13.28,2024-05-25,2024-05-29
ORD-2505,Fatima Bhatt,iPad Air,Electronics,Richmond,UT,USA,Wholesale,COD,Neutral,102.43,0.87,2024-08-15,2024-08-18
ORD-2506,Piyush Mishra,Sony TV,Electronics,Portland,MI,USA,Online,COD,Very Satisfied,1858.31,10.9,2024-06-16,2024-06-20
ORD-2507,Anand Ghosh,Bose Headphones,Electronics,Atlanta,GA,USA,Marketplace,Net Banking,--Average--,2408.58,7.52,2024-09-08,2024-09-14
ORD-2508,Ritika Iyer,The Alchemist,Books,Memphis,OR,USA,Retail,COD,Neutral,665.59,11.39,2024-09-13,2024-09-18
ORD-2509,Tanvi Reddy,Clean Code,Books,Portland,CT,USA,Online,Credit Card,--Average--,351.39,8.12,2025-09-30,2025-10-02
ORD-2510,Naveen Jain,Havells Fan,Home & Kitchen,Austin,TX,USA,Retail,Debit Card,***Outstanding***,2439.17,8.28,2025-07-19,2025-07-23
ORD-2511,Aman Chatterjee,Clean Code,Books,Rochester,NY,USA,Retail,COD,****Very Satisfied****,936.27,18.88,2024-10-19,2024-10-23
ORD-2512,   Aarti Pandey,Sapiens,Books,Augusta,GA,USA,Retail,COD,**Good**,1067.36,15.78,2025-03-11,2025-03-17
ORD-2513,Amit Kumar  ,Bose Headphones,Electronics,Portland,MA,USA,Retail,Credit Card,Neutral,1042.56,1.48,2026-05-04,2026-05-07
ORD-2514,Kriti Chopra,JBL Speaker,Electronics,Memphis,IN,USA,Retail,Debit Card,--Average--,498.29,8.81,2024-05-10,2024-05-14
ORD-2515,Tanvi Chatterjee,Nivea Cream,Health & Personal Care,Portland,NJ,USA,Wholesale,Credit Card,***Outstanding***,2439.56,15.15,2025-05-11,2025-05-18
ORD-2516,Komal Chauhan,Atomic Habits,Books,Savannah,GA,USA,Wholesale,Debit Card,**Good**,1937.24,17.94,2024-08-04,2024-08-08
ORD-2517,Ritika Sen,Atomic Habits,Books,Orlando,FL,USA,Wholesale,Wallet,***Outstanding***,2485.44,3.48,2026-01-03,2026-01-08
ORD-2518,Reema Goyal,Zero to One,Books,Richmond,MA,USA,Wholesale,Credit Card,--Average--,1467.53,18.23,2026-04-13,2026-04-17
ORD-2519,Pranav Mukherjee,Fastrack Watch,Fashion,San Antonio,TX,USA,Wholesale,COD,Very Satisfied,1609.6,17.19,2024-06-19,2024-06-23
ORD-2520,Vikram Roy,MacBook Pro,Electronics  ,Miami,FL,USA,Wholesale,Wallet,Dissatisfied,1408.11,15.03,2024-07-21,2024-07-24
ORD-2521,Tarun Hegde  ,Instant Pot,Home & Kitchen,Richmond,KS,USA,Online,Net Banking,Neutral,1972.37,2.14,2024-01-21,2024-01-23
ORD-2522,Siddharth Goyal,Godrej Fridge,Home & Kitchen,Portland,IN,USA,Online,Debit Card,Satisfied,1797.72,1.57,2024-03-05,2024-03-12
ORD-2523,Abhishek Mishra,Havells Fan,Home & Kitchen,Memphis,NC,USA,Online,Debit Card,****Very Satisfied****,689.94,6.03,2025-12-31,2026-01-05
ORD-2524,Komal Saxena,Philips Air Fryer,Home & Kitchen,Memphis,WI,USA,Wholesale,Wallet,Dissatisfied,711.66,14.16,2026-04-20,2026-04-21
ORD-2525,Girish Tiwari,Atomic Habits,Books,Memphis,IA,USA,Online,UPI,***Outstanding***,313.0,10.28,2025-02-02,2025-02-07
ORD-2526,Vishal Roy,Puma Sneakers,Fashion,Springfield,MN,USA,Marketplace,UPI,Very Satisfied,2407.82,10.59,2024-08-22,2024-08-24
ORD-2527,Dhruv Arora  ,Lenovo ThinkPad,Electronics,Springfield,MS,USA,Wholesale,Net Banking,Very Satisfied,290.31,17.49,2025-12-28,2026-01-02
ORD-2528,Tarun Bhatt,Fastrack Watch,Fashion,Portland,NJ,USA,Retail,UPI,****Very Satisfied****,859.09,15.09,2024-06-07,2024-06-11
ORD-2529,   Gaurav Deshpande,Canon Camera,Electronics,Cincinnati,OH,USA,Wholesale,Net Banking,Very Satisfied,640.82,19.48,2025-01-16,2025-01-23
ORD-2530,Bhavna Chandra,Nike Air Max,Fashion,Richmond,MS,USA,Retail,Debit Card,##Excellent##,2008.33,10.32,2024-09-21,2024-09-28
ORD-2531,Preeti Arora,Lenovo ThinkPad,Electronics,Portland,OR,USA,Retail,Net Banking,--Average--,361.83,16.76,2024-04-29,2024-05-04
ORD-2532,Piyush Banerjee,The Lean Startup,Books,Richmond,MO,USA,Retail,UPI,****Very Satisfied****,1025.32,5.5,2024-08-20,2024-08-22
ORD-2533,   Rohan Kulkarni,MacBook Pro,Electronics,Memphis,AR,USA,Online,Debit Card,Satisfied,51.94,7.04,2026-04-24,2026-04-29
ORD-2534,Arjun Venkat,Nike Air Max,Fashion,Memphis,NC,USA,Retail,Debit Card,--Average--,190.86,0.44,2025-10-04,2025-10-11
ORD-2535,Ashwin Tiwari,Lenovo ThinkPad,Electronics,Portland,AZ,USA,Online,Net Banking,Very Satisfied,29.29,13.0,2024-03-25,2024-03-29
ORD-2536,Abhishek Mishra,Logitech MX Master 3,Electronics,Portland,MS,USA,Online,UPI,**Good**,2404.56,19.74,2024-04-11,2024-04-18
ORD-2537,Monali Goyal,iPhone 13,Electronics  ,Richmond,NC,USA,Wholesale,Debit Card,Neutral,1833.99,16.93,2025-06-13,2025-06-15
ORD-2538,Pranav Dubey,Levi Jeans,Fashion  ,Cincinnati,OH,USA,Marketplace,Net Banking,##Excellent##,148.77,12.35,2025-05-19,2025-05-23
ORD-2539,Simran Mishra,Yoga Mat,Sports & Fitness,Memphis,NC,USA,Online,Net Banking,Very Satisfied,881.52,8.44,2024-05-25,2024-05-28
ORD-2540,   Shubham Naik,Zara Jacket,Fashion,Memphis,HI,USA,Wholesale,Credit Card,****Very Satisfied****,1402.21,4.47,2025-10-31,2025-11-03
ORD-2541,Rohan Srivastava,HP Laptop,Electronics  ,Memphis,NC,USA,Wholesale,UPI,Dissatisfied,1258.33,10.73,2025-05-02,2025-05-09
ORD-2542,Ravi Gupta,LOreal Shampoo,Health & Personal Care,Springfield,AZ,USA,Retail,Debit Card,Very Satisfied,1327.91,5.95,2024-01-02,2024-01-05
ORD-2543,Dhruv Yadav,Sapiens,Books,Portland,UT,USA,Wholesale,UPI,##Excellent##,1476.02,5.16,2024-02-05,2024-02-08
ORD-2544,Deepak Mehta,Fastrack Watch,Fashion,Tacoma,WA,USA,Online,Debit Card,--Average--,631.67,2.77,2025-10-18,2025-10-23
ORD-2545,Aman Bajaj,Zara Jacket,Fashion,Springfield,NJ,USA,Online,Debit Card,Satisfied,1279.29,10.41,2024-02-05,2024-02-06
