EMP_ID,FIRST_NAME,LAST_NAME,DEPARTMENT,JOB_TITLE,SALARY,HIRE_DATE,MANAGER_ID,OFFICE_CITY,PERFORMANCE_RATING,IS_ACTIVE
3198,Pallavi,Chauhan,Analytics,Senior Analyst,62556.84,2024-08-08,2596,Mysuru,POOR,TRUE
3199,Bhavna,Nair,Analytics,Data Scientist,79996.15,2017-08-05,2232,Dehradun,POOR,TRUE
3200,Abhishek,Verma,Engineering,Developer,124023.38,2023-04-28,2147,Chandigarh,GOOD,FALSE
3201,Rohini,Goyal,IT,IT Support,68980.41,2024-01-22,2255,Visakhapatnam,POOR,TRUE
3202,Amit,Joshi,Analytics,BI Developer,91403.19,2025-02-01,2232,Dehradun,AVERAGE,TRUE
3203,Tushar,Yadav,HR,HR Director,178717.19,2019-07-14,,Bhopal,POOR,TRUE
3204,Divya,Nair,Finance,Finance Manager,133557.15,2021-12-04,,Jaipur,GOOD,TRUE
3205,Geeta,Kumar,IT,System Admin,40338.23,2022-09-29,2694,Kochi,POOR,TRUE
3206,Simran,Gupta,Finance,Accounts Executive,74780.25,2023-08-06,3114,Mysuru,GOOD,TRUE
3207,Mohit,Reddy,Finance,Financial Planner,87459.71,2018-06-03,2958,Pune,POOR,TRUE
3208,Raj,Jain,Engineering,Architect,135640.41,2015-11-05,2022,Bengaluru,AVERAGE,TRUE
3209,Girish,Das,Engineering,Architect,145919.43,2024-02-29,3017,Mysuru,AVERAGE,FALSE
3210,Ritika,Reddy,Sales,Sales Director,155311.18,2015-04-21,,Kochi,AVERAGE,TRUE
3211,Fatima,Singh,Legal,Paralegal,97862.21,2017-07-07,2193,Hyderabad,AVERAGE,FALSE
3212,Gaurav,Mishra,Sales,Sales Manager,141046.03,2017-10-18,,Chennai,EXCEPTIONAL,TRUE
3213,Tanu,Bose,Operations,Ops Manager,270257.2,2020-11-26,,Chennai,EXCEPTIONAL,TRUE
3214,Divya,Pandey,HR,HR Director,162331.54,2024-04-02,,Surat,AVERAGE,TRUE
3215,Preeti,Saxena,Engineering,DevOps Engineer,52585.41,2024-08-08,3029,Patna,GOOD,TRUE
3216,Priya,Joshi,Analytics,BI Developer,130002.32,2018-09-14,2942,Noida,POOR,TRUE
3217,Kriti,Pandey,Sales,Sales Executive,135811.01,2022-08-21,2806,Thiruvananthapuram,GOOD,TRUE
3218,Manya,Bhatt,Product,Scrum Master,74503.71,2021-07-22,2065,Goa,AVERAGE,TRUE
3219,Nupur,Ghosh,Sales,Sales Executive,49381.79,2019-12-28,2245,Hyderabad,AVERAGE,FALSE
3220,Sneha,Hegde,Marketing,Marketing Manager,114083.38,2025-06-06,,Visakhapatnam,POOR,TRUE
3221,Bhavna,Singh,IT,IT Manager,80690.3,2016-12-30,,Goa,POOR,FALSE
3222,Kavya,Hegde,Marketing,Digital Marketing Exec,65195.51,2024-02-12,2143,Lucknow,GOOD,TRUE
3223,Amit,Shetty,Engineering,Tech Lead,93022.44,2016-12-23,,Dehradun,AVERAGE,TRUE
3224,Nisha,Chopra,Marketing,Content Lead,225713.42,2019-01-20,,Surat,AVERAGE,TRUE
3225,Sweta,Patel,Marketing,Digital Marketing Exec,51967.76,2018-03-15,2898,Jaipur,GOOD,TRUE
3226,Siddharth,Mishra,Analytics,Data Analyst,64561.14,2019-11-13,2816,Jaipur,AVERAGE,TRUE
3227,Piyush,Hegde,Engineering,Architect,56831.11,2020-09-06,2052,Patna,GOOD,FALSE
3228,Reema,Das,Marketing,Digital Marketing Exec,64664.47,2018-02-18,2125,Gurgaon,GOOD,TRUE
3229,Anand,Verma,Engineering,DevOps Engineer,60273.79,2015-11-26,2917,Mysuru,GOOD,TRUE
3230,Ashwin,Jain,Marketing,Marketing Manager,81417.59,2023-03-03,,Surat,GOOD,TRUE
3231,Sakshi,Roy,Product,Product Owner,87592.48,2020-03-12,2157,Gurgaon,EXCEPTIONAL,TRUE
3232,Gaurav,Shetty,Finance,Analyst,137684.67,2017-01-30,2741,Ahmedabad,GOOD,TRUE
3233,Mohit,Chauhan,Engineering,Senior Developer,40926.55,2024-10-16,2572,Hyderabad,GOOD,FALSE
3234,Manish,Srivastava,Engineering,Tech Lead,280967.17,2015-01-18,,Coimbatore,GOOD,TRUE
3235,Kavya,Banerjee,Sales,Sales Director,259016.44,2024-12-13,,Hyderabad,AVERAGE,TRUE
3236,Ankita,Srivastava,Analytics,Senior Analyst,92510.27,2017-12-01,3080,Kolkata,AVERAGE,TRUE
3237,Sweta,Dubey,Engineering,Tech Lead,184796.92,2023-06-19,,Jaipur,GOOD,TRUE
3238,Harsh,Das,Engineering,Architect,105197.91,2022-03-17,2860,Nagpur,AVERAGE,TRUE
3239,Meenakshi,Tiwari,Marketing,SEO Specialist,47680.52,2021-11-04,2108,Mysuru,GOOD,TRUE
3240,Kriti,Sen,Analytics,BI Developer,94296.09,2020-04-01,3041,Kochi,GOOD,TRUE
3241,Vikas,Khanna,Operations,Ops Manager,132337.39,2015-02-27,,Dehradun,GOOD,TRUE
3242,Kunal,Sethi,Legal,Compliance Officer,100763.36,2024-06-25,2263,Mangaluru,GOOD,TRUE
3243,Meera,Kamath,Engineering,Senior Developer,113617.6,2024-07-01,2756,Chennai,GOOD,TRUE
3244,Pranav,Singh,Analytics,Data Scientist,98724.02,2024-12-08,3014,Jaipur,GOOD,TRUE
3245,Saurabh,Saxena,HR,HR Director,158923.87,2017-02-28,,Gurgaon,GOOD,TRUE
3246,Aarti,Shetty,Finance,Accounts Executive,99128.11,2022-02-13,2958,Bengaluru,EXCEPTIONAL,TRUE
3247,Pooja,Patel,HR,Recruiter,30367.86,2021-06-21,2070,Kolkata,EXCEPTIONAL,TRUE
3248,Meera,Gupta,IT,Network Engineer,38921.49,2023-09-18,2151,Ranchi,POOR,TRUE
3249,Suresh,Joshi,Sales,Sales Manager,176492.53,2019-01-13,,Hyderabad,GOOD,TRUE
3250,Ashwin,Khanna,Engineering,Developer,129279.74,2019-05-19,3237,Patna,AVERAGE,TRUE
3251,Dhruv,Bose,Legal,Contract Specialist,106232.43,2021-03-11,2613,Kochi,GOOD,TRUE
3252,Geeta,Gupta,Sales,Sales Executive,137617.21,2017-05-22,2710,Noida,AVERAGE,TRUE
3253,Nikhil,Joshi,Marketing,SEO Specialist,69568.13,2016-02-02,2664,Patna,AVERAGE,TRUE
3254,Nisha,Singh,Operations,Warehouse Manager,231680.06,2020-11-18,,Chandigarh,GOOD,TRUE
3255,Fatima,Nair,Engineering,Developer,36304.07,2022-11-29,2248,Bhopal,POOR,TRUE
3256,Raj,Malhotra,IT,IT Manager,111161.57,2017-05-18,,Coimbatore,GOOD,TRUE
3257,Sweta,Patel,Marketing,Marketing Manager,169143.64,2019-02-28,,Kochi,EXCEPTIONAL,TRUE
3258,Kriti,Venkat,Operations,Supply Chain Analyst,78466.66,2019-06-17,2926,Jaipur,GOOD,TRUE
3259,Shubham,Pandey,Engineering,Architect,112223.29,2022-01-26,2147,Bhubaneswar,GOOD,TRUE
3260,Reema,Kulkarni,Sales,Business Development Rep,31887.42,2017-06-16,2207,Ahmedabad,AVERAGE,TRUE
3261,Manish,Saxena,Legal,Paralegal,75861.54,2018-08-26,2796,Nagpur,GOOD,TRUE
3262,Geeta,Chatterjee,Finance,Finance Manager,256507.08,2019-07-14,,Mangaluru,AVERAGE,TRUE
3263,Yash,Kulkarni,HR,Recruiter,127224.92,2016-10-06,2766,Bhopal,AVERAGE,TRUE
3264,Aditya,Kulkarni,Operations,Ops Executive,143056.8,2019-02-24,2525,Hyderabad,GOOD,TRUE
3265,Saurabh,Naik,Analytics,Data Analyst,106884.36,2019-03-07,3080,Kochi,POOR,FALSE
3266,Varun,Deshpande,IT,System Admin,31466.59,2017-12-24,2299,Noida,GOOD,TRUE
3267,Swati,Roy,Analytics,BI Developer,36916.53,2016-05-28,2811,Surat,EXCEPTIONAL,TRUE
3268,Arun,Menon,Sales,Business Development Rep,148700.06,2016-02-24,2309,Mangaluru,AVERAGE,TRUE
3269,Ravi,Kulkarni,HR,HR Executive,147334.54,2015-05-28,3203,Visakhapatnam,GOOD,FALSE
3270,Meenakshi,Mehta,Engineering,QA Engineer,56395.83,2021-04-21,3223,Ahmedabad,AVERAGE,TRUE
3271,Vikram,Bajaj,Legal,Legal Counsel,32135.81,2016-09-08,2716,Bengaluru,GOOD,TRUE
3272,Sneha,Bajaj,IT,Cloud Engineer,75036.46,2017-04-24,2645,Kochi,EXCEPTIONAL,TRUE
3273,Divya,Mukherjee,Legal,Paralegal,139737.15,2016-01-29,2273,Hyderabad,GOOD,FALSE
3274,Naveen,Saxena,IT,IT Support,36323.17,2017-05-08,2049,Patna,GOOD,FALSE
3275,Disha,Tiwari,IT,Cloud Engineer,147731.2,2015-06-23,2256,Nagpur,AVERAGE,TRUE
3276,Nisha,Jain,Analytics,Analytics Manager,96675.0,2024-12-22,,Mumbai,AVERAGE,TRUE
3277,Harsh,Pillai,Engineering,QA Engineer,126425.32,2017-07-17,2860,Raipur,GOOD,TRUE
3278,Meera,Bhatt,Legal,Compliance Officer,126416.18,2022-05-17,2417,Thiruvananthapuram,AVERAGE,TRUE
3279,Anand,Saxena,Marketing,SEO Specialist,85988.94,2018-05-11,2393,Mysuru,GOOD,TRUE
3280,Manish,Sethi,Analytics,Data Scientist,63291.3,2025-01-27,2816,Hyderabad,AVERAGE,FALSE
3281,Amit,Banerjee,Finance,Financial Planner,125754.33,2015-05-18,3027,Gurgaon,AVERAGE,TRUE
3282,Sanjay,Joshi,Operations,Logistics Lead,135713.85,2020-09-29,,Indore,GOOD,TRUE
3283,Arun,Yadav,Sales,Sales Director,254531.56,2019-01-17,,Ahmedabad,POOR,TRUE
3284,Bhavna,Agarwal,Operations,Ops Manager,196072.53,2020-01-31,,Chennai,GOOD,TRUE
3285,Komal,Malhotra,Operations,Warehouse Manager,172342.43,2015-06-26,,Pune,GOOD,TRUE
3286,Yash,Roy,Finance,Accounts Executive,141953.34,2022-11-03,3204,Gurgaon,GOOD,TRUE
3287,Komal,Malhotra,HR,HR Manager,201633.9,2022-01-26,,Hyderabad,GOOD,TRUE
3288,Pranav,Agarwal,Operations,Warehouse Manager,120078.19,2019-02-17,,Surat,AVERAGE,TRUE
3289,Aarti,Pandey,HR,HR Executive,65135.65,2024-08-11,2705,Kochi,GOOD,TRUE
3290,Mohit,Singh,Engineering,QA Engineer,35954.68,2018-04-03,2252,Jaipur,AVERAGE,TRUE
3291,Komal,Khanna,Operations,Supply Chain Analyst,105012.4,2025-02-16,2871,Visakhapatnam,POOR,TRUE
3292,Aditya,Chauhan,Sales,Sales Manager,105567.67,2022-02-21,,Thiruvananthapuram,GOOD,TRUE
3293,Vivek,Malhotra,Marketing,Digital Marketing Exec,43433.94,2025-05-15,2708,Jaipur,AVERAGE,TRUE
3294,Sonal,Bhat,Finance,Financial Planner,114237.16,2016-11-27,2250,Delhi,GOOD,TRUE
3295,Vikas,Mehta,Analytics,Data Analyst,130531.1,2023-01-04,2058,Ahmedabad,GOOD,TRUE
3296,Manish,Dubey,Legal,Legal Counsel,141980.96,2017-07-21,2602,Bhopal,GOOD,TRUE
3297,Disha,Rao,Sales,Sales Executive,64388.72,2021-09-04,2295,Vadodara,GOOD,TRUE
3298,Pooja,Chopra,Sales,Sales Manager,262899.67,2021-06-09,,Hyderabad,AVERAGE,TRUE
3299,Rohan,Patel,Sales,Sales Executive,85398.7,2017-12-07,2936,Chandigarh,GOOD,TRUE
3300,Girish,Sen,Product,Scrum Master,114140.38,2021-04-12,2576,Jaipur,GOOD,TRUE
3301,Fatima,Das,Marketing,Content Lead,249681.02,2015-04-03,,Vadodara,AVERAGE,TRUE
3302,Tarun,Mukherjee,IT,System Admin,39861.36,2019-12-30,3183,Mumbai,GOOD,TRUE
3303,Kavya,Khanna,HR,HR Director,294637.33,2016-05-10,,Bengaluru,GOOD,TRUE
3304,Vikram,Sen,Analytics,BI Developer,97728.26,2015-01-10,2215,Kochi,EXCEPTIONAL,TRUE
3305,Sakshi,Rao,HR,HR Executive,83969.11,2025-06-25,2586,Lucknow,POOR,TRUE
3306,Arun,Naik,Operations,Ops Executive,48963.51,2016-03-28,2258,Jaipur,GOOD,TRUE
3307,Rajesh,Bose,Legal,Compliance Officer,49861.59,2022-03-27,3085,Mysuru,AVERAGE,FALSE
3308,Siddharth,Rao,Legal,Paralegal,88627.1,2021-06-23,3039,Chandigarh,AVERAGE,TRUE
3309,Disha,Deshpande,Legal,Legal Counsel,134282.85,2021-03-04,2193,Goa,GOOD,TRUE
3310,Ritika,Khanna,Marketing,Brand Manager,159994.39,2018-08-08,,Bengaluru,GOOD,TRUE
3311,Aman,Das,Operations,Ops Executive,127809.52,2017-10-30,2719,Coimbatore,GOOD,TRUE
3312,Kiran,Venkat,Marketing,Marketing Manager,128451.88,2025-05-10,,Bhopal,POOR,TRUE
3313,Rohan,Gupta,Engineering,Senior Developer,144399.47,2023-10-28,2181,Mysuru,POOR,TRUE
3314,Deepak,Arora,Operations,Warehouse Manager,292195.4,2019-06-29,,Bhopal,GOOD,TRUE
3315,Bhavna,Arora,Legal,Paralegal,63887.63,2019-10-09,2417,Visakhapatnam,AVERAGE,TRUE
3316,Saurabh,Venkat,Sales,Sales Director,249566.25,2015-10-07,,Mumbai,GOOD,TRUE
3317,Priya,Srivastava,Operations,Warehouse Manager,146937.36,2020-02-08,,Mumbai,AVERAGE,TRUE
3318,Kavya,Verma,Finance,Analyst,30555.86,2017-01-10,2846,Ahmedabad,AVERAGE,TRUE
3319,Vishal,Patel,Product,Product Manager,191297.81,2025-01-12,,Visakhapatnam,AVERAGE,FALSE
3320,Ashwin,Chopra,Sales,Sales Executive,124731.68,2018-09-18,3292,Bhubaneswar,GOOD,TRUE
3321,Sneha,Banerjee,HR,HR Director,147473.78,2015-04-27,,Bhopal,AVERAGE,TRUE
3322,Kunal,Srivastava,Product,Product Analyst,50909.82,2022-08-19,2922,Mangaluru,EXCEPTIONAL,TRUE
3323,Vikram,Reddy,HR,HR Manager,253790.52,2024-05-06,,Noida,EXCEPTIONAL,TRUE
3324,Girish,Ghosh,Marketing,Brand Manager,258821.81,2017-10-17,,Surat,EXCEPTIONAL,TRUE
3325,Siddharth,Venkat,Sales,Account Manager,239632.77,2019-06-12,,Ahmedabad,GOOD,TRUE
3326,Yash,Chandra,Marketing,Brand Manager,82350.71,2018-11-11,,Ahmedabad,AVERAGE,TRUE
3327,Neha,Rao,Finance,Finance Manager,147225.88,2015-10-28,,Noida,GOOD,TRUE
3328,Isha,Saxena,Engineering,Tech Lead,279916.1,2020-12-13,,Bengaluru,GOOD,TRUE
3329,Raj,Agarwal,HR,Recruiter,113088.48,2023-05-28,2770,Bhubaneswar,AVERAGE,TRUE
3330,Shubham,Mishra,Analytics,Senior Analyst,45609.97,2022-06-09,3080,Mysuru,EXCEPTIONAL,TRUE
3331,Ankita,Kamath,Product,UX Designer,58702.39,2024-04-07,2037,Bhubaneswar,POOR,TRUE
3332,Vikram,Sen,IT,Network Engineer,77217.63,2018-10-29,2908,Coimbatore,EXCEPTIONAL,TRUE
3333,Abhishek,Patel,Analytics,Senior Analyst,126430.57,2015-02-26,3080,Mumbai,AVERAGE,TRUE
3334,Kriti,Yadav,HR,HR Manager,175529.14,2018-12-24,,Nagpur,GOOD,FALSE
3335,Kriti,Mishra,Legal,Contract Specialist,122049.53,2016-11-13,2699,Patna,POOR,TRUE
3336,Rohini,Sharma,Engineering,Architect,44538.12,2024-12-22,2208,Mysuru,GOOD,TRUE
3337,Sweta,Srivastava,Engineering,Tech Lead,138775.06,2024-07-14,,Bhopal,POOR,TRUE
3338,Tushar,Sen,Product,Product Owner,105481.83,2019-12-11,2638,Dehradun,GOOD,TRUE
3339,Arun,Nair,Operations,Logistics Lead,169905.25,2024-11-13,,Mumbai,AVERAGE,TRUE
3340,Deepak,Khanna,IT,IT Support,76196.56,2024-07-27,2566,Bhubaneswar,GOOD,FALSE
3341,Raj,Singh,Analytics,Data Analyst,60921.1,2017-07-08,2348,Bengaluru,EXCEPTIONAL,TRUE
3342,Pranav,Kapoor,Operations,Supply Chain Analyst,139228.05,2016-12-23,2901,Nagpur,AVERAGE,TRUE
3343,Simran,Bhatt,Engineering,Senior Developer,49274.3,2025-01-13,3223,Mangaluru,GOOD,TRUE
3344,Reema,Venkat,Legal,Paralegal,149332.58,2017-04-19,2602,Mumbai,POOR,TRUE
3345,Geeta,Joshi,Finance,Analyst,142957.26,2024-06-17,2428,Kochi,EXCEPTIONAL,TRUE
3346,Pooja,Patel,Engineering,Architect,51805.02,2022-11-11,2756,Mumbai,AVERAGE,TRUE
3347,Varun,Agarwal,Sales,Sales Director,152645.35,2019-11-23,,Vadodara,GOOD,FALSE
3348,Divya,Shetty,Finance,Finance Manager,180109.46,2023-04-12,,Patna,AVERAGE,TRUE
3349,Dhruv,Patel,Finance,CFO,115064.35,2016-07-31,2741,Indore,AVERAGE,TRUE
3350,Akash,Patel,IT,IT Manager,138182.56,2020-04-10,,Pune,GOOD,TRUE
3351,Sunita,Kapoor,Legal,Contract Specialist,94838.74,2021-09-02,2665,Bengaluru,EXCEPTIONAL,TRUE
3352,Sneha,Saxena,Legal,Paralegal,65358.44,2016-07-13,2374,Gurgaon,POOR,TRUE
3353,Meenakshi,Naik,HR,HR Director,180569.95,2018-12-10,,Kochi,GOOD,TRUE
3354,Isha,Kamath,HR,HR Executive,57109.66,2024-04-02,2976,Bhopal,GOOD,TRUE
3355,Tarun,Venkat,Product,UX Designer,73835.27,2018-12-07,2576,Hyderabad,GOOD,TRUE
3356,Rohini,Venkat,HR,HR Manager,263832.27,2019-03-23,,Bhopal,EXCEPTIONAL,TRUE
3357,Swati,Chauhan,Sales,Business Development Rep,121070.91,2017-11-27,3036,Dehradun,AVERAGE,TRUE
3358,Shubham,Bose,HR,HR Executive,85397.78,2020-02-10,2010,Chennai,GOOD,TRUE
3359,Akash,Patel,HR,HR Executive,75093.08,2019-02-27,2342,Indore,GOOD,TRUE
3360,Rohan,Chatterjee,Engineering,Architect,40379.58,2016-01-04,2192,Nagpur,POOR,TRUE
3361,Manish,Deshpande,Finance,Financial Planner,127361.6,2025-04-18,3006,Ranchi,EXCEPTIONAL,TRUE
3362,Harsh,Kapoor,Engineering,DevOps Engineer,95389.74,2025-04-26,2022,Hyderabad,AVERAGE,TRUE
3363,Sakshi,Mehta,Engineering,DevOps Engineer,63443.31,2023-01-31,2991,Indore,EXCEPTIONAL,TRUE
3364,Vishal,Pillai,Finance,CFO,79902.09,2021-11-13,2741,Patna,GOOD,TRUE
3365,Preeti,Malhotra,Analytics,BI Developer,126368.58,2017-08-20,2942,Kolkata,POOR,TRUE
3366,Pranav,Kulkarni,Marketing,Marketing Manager,127448.71,2019-01-30,,Chennai,POOR,TRUE
3367,Disha,Naik,Operations,Supply Chain Analyst,68128.65,2016-09-15,2533,Mangaluru,GOOD,TRUE
3368,Varun,Chauhan,Engineering,Tech Lead,211292.67,2024-04-27,,Gurgaon,AVERAGE,FALSE
3369,Mohit,Rao,Engineering,Tech Lead,279468.61,2018-07-01,,Lucknow,EXCEPTIONAL,TRUE
3370,Disha,Joshi,Product,UX Designer,132042.72,2016-11-27,2922,Bengaluru,POOR,TRUE
3371,Sunita,Naik,Sales,Business Development Rep,117030.5,2020-11-24,2309,Surat,GOOD,FALSE
3372,Shreya,Pandey,Engineering,QA Engineer,95905.78,2023-11-25,2192,Indore,AVERAGE,TRUE
3373,Aman,Shetty,Engineering,DevOps Engineer,36420.59,2024-02-06,2052,Mumbai,POOR,TRUE
3374,Disha,Bhatt,IT,IT Manager,172784.93,2017-08-07,,Ranchi,GOOD,TRUE
3375,Sunita,Chopra,IT,IT Manager,133968.01,2019-06-20,,Visakhapatnam,GOOD,TRUE
3376,Saurabh,Kapoor,Analytics,Analytics Manager,275094.95,2015-07-19,,Bhubaneswar,AVERAGE,TRUE
3377,Vikas,Deshpande,Finance,CFO,144492.08,2015-02-11,2623,Ranchi,GOOD,TRUE
3378,Arjun,Malhotra,Legal,Legal Manager,201539.89,2023-08-04,,Visakhapatnam,GOOD,TRUE
3379,Anand,Bose,HR,HR Executive,89165.61,2016-06-21,2075,Kochi,EXCEPTIONAL,TRUE
3380,Mohit,Srivastava,IT,Network Engineer,59456.06,2018-06-27,3077,Bengaluru,GOOD,TRUE
3381,Bhavna,Agarwal,Operations,Supply Chain Analyst,103514.45,2024-05-15,2820,Bengaluru,GOOD,TRUE
3382,Pranav,Deshpande,Product,Scrum Master,54284.58,2019-06-13,2905,Nagpur,AVERAGE,TRUE
3383,Swati,Chandra,HR,HR Manager,124287.82,2019-09-06,,Ahmedabad,EXCEPTIONAL,TRUE
3384,Lakshmi,Hegde,Product,UX Designer,96078.35,2025-04-13,2362,Noida,GOOD,TRUE
3385,Kiran,Pillai,Legal,Legal Counsel,111255.0,2017-05-01,2417,Mumbai,GOOD,TRUE
3386,Meenakshi,Sharma,Marketing,Marketing Manager,88452.4,2019-10-24,,Kochi,POOR,TRUE
3387,Preeti,Chandra,Engineering,DevOps Engineer,121987.64,2018-12-14,2208,Mysuru,GOOD,TRUE
3388,Divya,Venkat,Marketing,SEO Specialist,52279.61,2024-05-07,3004,Lucknow,AVERAGE,TRUE
3389,Vishal,Bose,Analytics,Data Analyst,142828.97,2022-12-08,2215,Surat,GOOD,TRUE
3390,Tanu,Das,Product,Product Owner,117202.22,2020-05-01,2675,Chennai,AVERAGE,TRUE
3391,Sweta,Sethi,Legal,Contract Specialist,71223.15,2022-11-10,2417,Jaipur,GOOD,TRUE
3392,Geeta,Kamath,Sales,Account Manager,190932.73,2020-01-10,,Hyderabad,POOR,TRUE
3393,Fatima,Tiwari,Operations,Logistics Lead,285439.81,2017-09-27,,Gurgaon,AVERAGE,TRUE
3394,Pallavi,Singh,Engineering,Tech Lead,258086.13,2018-05-18,,Pune,AVERAGE,TRUE
3395,Aman,Tiwari,Product,UX Designer,106726.8,2015-09-24,2347,Raipur,GOOD,TRUE
3396,Vikas,Reddy,Engineering,Architect,84434.44,2020-06-27,3368,Coimbatore,GOOD,TRUE
3397,Ankita,Banerjee,Finance,Financial Planner,35881.56,2018-06-02,3119,Nagpur,AVERAGE,TRUE
3398,Arjun,Jain,IT,IT Manager,291845.47,2021-10-18,,Lucknow,EXCEPTIONAL,TRUE
3399,Aarti,Kapoor,HR,HR Manager,175808.76,2022-07-15,,Bhubaneswar,GOOD,TRUE
3400,Ankita,Tiwari,HR,HR Director,142261.21,2024-02-14,,Ranchi,GOOD,TRUE
3401,Sonal,Malhotra,IT,System Admin,64355.06,2015-06-11,2517,Vadodara,GOOD,TRUE
3402,Vivek,Pillai,Engineering,Developer,119297.73,2015-10-06,2991,Chennai,AVERAGE,TRUE
3403,Tanvi,Saxena,Analytics,Data Analyst,106861.98,2024-07-15,2596,Raipur,EXCEPTIONAL,TRUE
3404,Simran,Arora,Legal,Legal Counsel,115538.6,2022-01-30,2613,Visakhapatnam,AVERAGE,TRUE
3405,Nikhil,Srivastava,Legal,Paralegal,52483.74,2015-10-29,2665,Mysuru,AVERAGE,TRUE
3406,Rohan,Reddy,Finance,Finance Manager,103132.93,2023-10-26,,Indore,GOOD,TRUE
3407,Bhavna,Sethi,Finance,CFO,83190.84,2018-10-26,3262,Hyderabad,AVERAGE,TRUE
3408,Priya,Singh,Marketing,Digital Marketing Exec,61789.86,2022-05-26,3037,Kochi,GOOD,TRUE
3409,Suresh,Kulkarni,Sales,Business Development Rep,67237.05,2023-09-23,2332,Kochi,EXCEPTIONAL,TRUE
3410,Manya,Reddy,Marketing,Marketing Manager,153248.55,2024-09-12,,Mangaluru,AVERAGE,TRUE
3411,Harsh,Roy,Analytics,BI Developer,62549.49,2020-10-05,2348,Hyderabad,AVERAGE,TRUE
3412,Deepak,Bajaj,IT,IT Manager,195532.88,2021-05-07,,Hyderabad,POOR,TRUE
3413,Anjali,Dubey,Product,UX Designer,104748.46,2024-10-25,2157,Kolkata,GOOD,TRUE
3414,Vikas,Hegde,IT,Network Engineer,148497.78,2015-11-11,2723,Vadodara,AVERAGE,TRUE
3415,Varun,Sen,Engineering,Developer,113468.72,2025-01-06,3223,Mysuru,POOR,TRUE
3416,Jyoti,Das,Product,UX Designer,65637.59,2021-07-28,2102,Mysuru,AVERAGE,TRUE
3417,Pranav,Patel,IT,IT Manager,203882.94,2016-09-06,,Goa,GOOD,TRUE
3418,Meera,Dubey,Analytics,Senior Analyst,139155.12,2018-08-21,2596,Mumbai,GOOD,TRUE
3419,Shubham,Bhatt,IT,IT Support,66940.2,2018-03-18,3221,Indore,GOOD,TRUE
3420,Arun,Banerjee,Marketing,Marketing Manager,136369.93,2021-12-15,,Bhubaneswar,EXCEPTIONAL,TRUE
3421,Geeta,Patel,Analytics,Senior Analyst,82477.33,2018-06-24,2464,Ranchi,GOOD,TRUE
3422,Rohan,Gupta,Legal,Paralegal,110521.99,2023-05-31,2530,Jaipur,GOOD,TRUE
3423,Ravi,Patel,Sales,Account Manager,240343.3,2018-02-17,,Goa,GOOD,TRUE
3424,Divya,Gupta,Engineering,Senior Developer,43975.9,2018-04-06,2252,Noida,POOR,TRUE
3425,Isha,Reddy,Marketing,SEO Specialist,76236.87,2016-05-01,3004,Indore,EXCEPTIONAL,FALSE
3426,Anjali,Shetty,Legal,Paralegal,92580.02,2015-05-01,2057,Hyderabad,EXCEPTIONAL,TRUE
3427,Tushar,Patel,Engineering,DevOps Engineer,132138.31,2019-08-30,2147,Noida,POOR,TRUE
3428,Mohit,Chopra,IT,System Admin,136133.75,2017-06-27,2299,Bhopal,GOOD,TRUE
3429,Rohan,Bhatt,Analytics,Analytics Manager,169590.73,2022-06-14,,Raipur,EXCEPTIONAL,TRUE
3430,Divya,Chauhan,Operations,Warehouse Manager,185377.95,2020-05-31,,Pune,EXCEPTIONAL,TRUE
3431,Vikram,Pandey,IT,Cloud Engineer,71103.43,2022-04-09,2255,Raipur,EXCEPTIONAL,TRUE
3432,Megha,Singh,Marketing,Digital Marketing Exec,124437.14,2020-08-31,3312,Pune,EXCEPTIONAL,TRUE
3433,Disha,Tiwari,Marketing,Digital Marketing Exec,121035.13,2024-11-19,2029,Surat,GOOD,TRUE
3434,Kiran,Deshpande,Marketing,Brand Manager,173718.48,2016-03-14,,Nagpur,GOOD,TRUE
3435,Siddharth,Sharma,Legal,Paralegal,107726.41,2021-12-06,2303,Mysuru,GOOD,TRUE
3436,Pooja,Yadav,IT,Cloud Engineer,35073.61,2017-09-29,2151,Kochi,GOOD,TRUE
3437,Rahul,Bose,Legal,Compliance Officer,36917.53,2018-03-20,3023,Surat,GOOD,TRUE
3438,Ravi,Chauhan,Product,Product Analyst,63107.98,2022-03-14,2413,Kochi,GOOD,TRUE
3439,Tushar,Deshpande,Engineering,QA Engineer,52741.01,2016-07-20,2200,Ranchi,POOR,TRUE
3440,Raj,Sen,IT,IT Support,114509.39,2015-06-09,2645,Mumbai,AVERAGE,TRUE
3441,Arjun,Kulkarni,Sales,Sales Director,294218.24,2017-04-05,,Lucknow,GOOD,TRUE
3442,Amit,Khanna,Operations,Warehouse Manager,109377.93,2023-09-22,,Jaipur,GOOD,TRUE
3443,Amit,Agarwal,Product,Product Manager,177660.28,2021-03-28,,Noida,AVERAGE,TRUE
3444,Megha,Reddy,HR,Recruiter,135552.36,2023-10-24,2766,Jaipur,AVERAGE,TRUE
3445,Sweta,Srivastava,Finance,Analyst,103588.45,2019-12-17,2428,Dehradun,EXCEPTIONAL,TRUE
3446,Vishal,Hegde,Finance,Analyst,122333.83,2025-06-26,2027,Vadodara,AVERAGE,TRUE
3447,Sunita,Sethi,IT,IT Manager,289596.66,2025-02-04,,Coimbatore,EXCEPTIONAL,TRUE
